4/13/19 7:58:25 AM,502,None
4/13/19 7:59:01 AM,483,73
4/13/19 7:59:37 AM,500,73
4/13/19 8:00:13 AM,532,None
4/13/19 8:00:48 AM,440,73
4/13/19 8:01:24 AM,508,73
4/13/19 8:02:00 AM,472,None
4/13/19 8:02:36 AM,470,73
4/13/19 8:03:12 AM,504,73
4/13/19 8:03:47 AM,467,73
4/13/19 8:04:23 AM,504,73
4/13/19 8:04:59 AM,554,73
4/13/19 8:05:35 AM,620,73
4/13/19 8:06:10 AM,617,73
4/13/19 8:06:46 AM,684,73
4/13/19 8:07:22 AM,696,73
4/13/19 8:07:58 AM,648,73
4/13/19 8:08:33 AM,744,None
4/13/19 8:09:09 AM,731,None
4/13/19 8:09:46 AM,686,73
4/13/19 8:10:21 AM,701,73
4/13/19 8:10:57 AM,673,73
4/13/19 8:11:33 AM,694,73
4/13/19 8:12:09 AM,719,73
4/13/19 8:12:44 AM,610,None
4/13/19 8:13:20 AM,672,73
4/13/19 8:13:56 AM,687,73
4/13/19 8:14:32 AM,650,73
4/13/19 8:15:07 AM,624,None
4/13/19 8:15:43 AM,675,None
4/13/19 8:16:19 AM,686,73
4/13/19 8:16:54 AM,681,73
4/13/19 8:17:31 AM,656,73
4/13/19 8:18:06 AM,639,None
4/13/19 8:18:42 AM,637,73
4/13/19 8:19:18 AM,683,73
4/13/19 8:19:54 AM,761,None
4/13/19 8:20:29 AM,815,None
4/13/19 8:21:05 AM,822,73
4/13/19 8:21:41 AM,857,None
4/13/19 8:22:17 AM,779,73
4/13/19 8:22:52 AM,830,None
4/13/19 8:23:28 AM,916,73
4/13/19 8:24:04 AM,867,73
4/13/19 8:24:40 AM,863,73
4/13/19 8:25:16 AM,841,73
4/13/19 8:25:51 AM,844,73
4/13/19 8:26:27 AM,855,None
4/13/19 8:27:03 AM,815,73
4/13/19 8:27:39 AM,822,73
4/13/19 8:28:14 AM,879,73
4/13/19 8:28:50 AM,859,73
4/13/19 8:29:26 AM,827,73
4/13/19 8:30:02 AM,801,73
4/13/19 8:30:37 AM,840,73
4/13/19 8:31:13 AM,827,None
4/13/19 8:31:49 AM,837,73
4/13/19 8:32:25 AM,853,None
4/13/19 8:33:02 AM,836,73
4/13/19 8:33:38 AM,809,73
4/13/19 8:34:13 AM,796,73
4/13/19 8:34:49 AM,826,73
4/13/19 8:35:25 AM,797,73
4/13/19 8:36:01 AM,765,73
4/13/19 8:36:36 AM,797,None
4/13/19 8:37:12 AM,813,None
4/13/19 8:37:48 AM,803,None
4/13/19 8:38:24 AM,785,73
4/13/19 8:38:59 AM,753,None
4/13/19 8:39:35 AM,761,73
4/13/19 8:40:11 AM,778,73
4/13/19 8:40:47 AM,775,73
4/13/19 8:41:23 AM,821,73
4/13/19 8:41:59 AM,771,73
4/13/19 8:42:35 AM,791,None
4/13/19 8:43:11 AM,819,None
4/13/19 8:43:46 AM,810,None
4/13/19 8:44:22 AM,795,73
4/13/19 8:44:58 AM,783,73
4/13/19 8:45:34 AM,772,73
4/13/19 8:46:09 AM,769,None
4/13/19 8:46:45 AM,768,73
4/13/19 8:47:21 AM,744,73
4/13/19 8:47:57 AM,726,None
4/13/19 8:48:32 AM,735,None
4/13/19 8:49:08 AM,698,None
4/13/19 8:49:44 AM,716,73
4/13/19 8:50:20 AM,740,73
4/13/19 8:50:55 AM,680,73
4/13/19 8:51:31 AM,693,73
4/13/19 8:52:07 AM,703,None
4/13/19 8:52:43 AM,772,None
4/13/19 8:53:18 AM,697,None
4/13/19 8:53:54 AM,710,73
4/13/19 8:54:30 AM,691,73
4/13/19 8:55:06 AM,719,73
4/13/19 8:55:41 AM,719,73
4/13/19 8:56:17 AM,671,73
4/13/19 8:56:53 AM,671,73
4/13/19 8:57:29 AM,687,73
4/13/19 8:58:04 AM,687,73
4/13/19 8:58:41 AM,650,73
4/13/19 8:59:16 AM,696,73
4/13/19 8:59:52 AM,579,73
4/13/19 9:00:28 AM,626,None
4/13/19 9:01:04 AM,618,73
4/13/19 9:01:39 AM,678,73
4/13/19 9:02:15 AM,627,73
4/13/19 9:02:51 AM,584,None
4/13/19 9:03:27 AM,631,None
4/13/19 9:04:02 AM,632,73
4/13/19 9:04:38 AM,684,73
4/13/19 9:05:14 AM,661,73
4/13/19 9:05:50 AM,629,None
4/13/19 9:06:25 AM,615,73
4/13/19 9:07:01 AM,599,73
4/13/19 9:07:37 AM,630,None
4/13/19 9:08:13 AM,641,73
4/13/19 9:08:49 AM,624,None
4/13/19 9:09:25 AM,493,73
4/13/19 9:10:00 AM,635,None
4/13/19 9:10:36 AM,596,73
4/13/19 9:11:12 AM,641,73
4/13/19 9:11:48 AM,632,None
4/13/19 9:12:23 AM,636,None
